data_name,num_classes,data_type,size,rho,distribution,variant,sampling_modifiedRS_rho,sampling_weightedRS_percentage,augmentation_rho,augmentation_percentage,augmentation_top_k,wce_alpha,fl_gamma,val_f1_macro,test_f1_macro,test_f1_macro_std,train_f1_macro,train_f1_per_label_0,train_f1_per_label_1,train_f1_per_label_2,train_f1_per_label_3,train_f1_per_label_4,train_accuracy,train_precision_macro,train_precision_weighted,train_recall_macro,train_recall_weighted,train_auprc,val_f1_per_label_0,val_f1_per_label_1,val_f1_per_label_2,val_f1_per_label_3,val_f1_per_label_4,val_accuracy,val_precision_macro,val_precision_weighted,val_recall_macro,val_recall_weighted,val_auprc,test_f1_per_label_0,test_f1_per_label_1,test_f1_per_label_2,test_f1_per_label_3,test_f1_per_label_4,test_accuracy,test_precision_macro,test_precision_weighted,test_recall_macro,test_recall_weighted,test_auprc
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",sampling_modifiedRS_oversampling,2.0,-,-,-,-,-,-,84.95,84.48,0.57,99.63,99.75,99.51,0.0,0.0,0.0,99.67,99.64,99.67,99.62,99.67,99.98,95.76,74.13,0.0,0.0,0.0,92.71,83.39,93.14,86.75,92.71,89.82,95.73,73.23,0.0,0.0,0.0,92.64,83.53,92.89,85.54,92.64,89.27
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",sampling_modifiedRS_oversampling,3,-,-,-,-,-,-,85.21,85.45,1.16,99.05,99.53,98.58,0.0,0.0,0.0,99.29,99.06,99.29,99.04,99.29,99.88,95.76,74.66,0.0,0.0,0.0,92.74,83.44,93.36,87.55,92.74,90.13,95.98,74.92,0.0,0.0,0.0,93.07,84.48,93.38,86.68,93.07,90.38
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",sampling_modifiedRS_oversampling,5,-,-,-,-,-,-,85.3,84.83,0.41,98.96,99.65,98.26,0.0,0.0,0.0,99.42,98.98,99.42,98.93,99.42,99.82,95.75,74.85,0.0,0.0,0.0,92.72,83.14,93.39,88.01,92.72,89.82,95.76,73.9,0.0,0.0,0.0,92.7,83.45,93.07,86.4,92.7,90.08
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",sampling_modifiedRS_undersampling,1.0,-,-,-,-,-,-,84.08,84.27,0.36,97.79,97.76,97.81,0.0,0.0,0.0,97.79,97.81,97.81,97.79,97.79,99.47,95.05,73.11,0.0,0.0,0.0,91.65,80.87,93.19,88.99,91.65,89.01,95.24,73.31,0.0,0.0,0.0,91.92,81.46,93.15,88.36,91.92,88.83
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",sampling_modifiedRS_undersampling,2.0,-,-,-,-,-,-,84.74,84.79,0.66,98.45,98.96,97.95,0.0,0.0,0.0,98.62,98.23,98.64,98.69,98.62,99.58,95.55,73.94,0.0,0.0,0.0,92.39,82.49,93.18,87.7,92.39,90.19,95.66,73.92,0.0,0.0,0.0,92.56,82.97,93.13,87.05,92.56,90.09
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",sampling_modifiedRS_undersampling,3,-,-,-,-,-,-,84.38,84.88,1.21,97.99,98.98,96.99,0.0,0.0,0.0,98.48,97.7,98.5,98.28,98.48,99.56,95.6,73.16,0.0,0.0,0.0,92.44,83.07,92.94,86.13,92.44,89.63,95.82,73.93,0.0,0.0,0.0,92.8,83.97,93.12,86.06,92.8,89.62
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",sampling_modifiedRS_undersampling,5,-,-,-,-,-,-,84.66,84.8,0.17,98.13,99.37,96.88,0.0,0.0,0.0,98.96,97.91,98.96,98.35,98.96,99.38,95.47,73.85,0.0,0.0,0.0,92.28,82.17,93.18,87.95,92.28,89.44,95.57,74.02,0.0,0.0,0.0,92.43,82.53,93.18,87.68,92.43,90.07
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",sampling_weightedRS_combi,-,0.0,-,-,-,-,-,85.11,84.84,0.31,99.59,99.59,99.58,0.0,0.0,0.0,99.59,99.59,99.59,99.59,99.59,99.89,95.78,74.44,0.0,0.0,0.0,92.76,83.46,93.25,87.13,92.76,88.23,95.82,73.86,0.0,0.0,0.0,92.8,83.89,93.07,85.94,92.8,89.22
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",sampling_weightedRS_combi,-,0.25,-,-,-,-,-,84.48,84.95,0.75,99.63,99.63,99.63,0.0,0.0,0.0,99.63,99.63,99.63,99.63,99.63,99.95,95.81,73.15,0.0,0.0,0.0,92.75,84.02,92.86,84.98,92.75,88.72,96.0,73.91,0.0,0.0,0.0,93.06,84.89,93.08,85.04,93.06,89.26
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",sampling_weightedRS_combi,-,0.5,-,-,-,-,-,84.81,85.09,0.43,99.6,99.59,99.6,0.0,0.0,0.0,99.6,99.6,99.6,99.6,99.6,99.94,95.66,73.95,0.0,0.0,0.0,92.57,83.07,93.13,86.98,92.57,87.77,95.85,74.33,0.0,0.0,0.0,92.86,83.9,93.2,86.49,92.86,88.86
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",th,-,-,-,-,-,-,-,84.22,84.91,1.12,98.38,99.57,97.19,0.0,0.0,0.0,99.25,98.21,99.25,98.54,99.25,99.7,95.29,73.15,0.0,0.0,0.0,92.0,81.98,93.13,87.75,92.0,89.74,95.6,74.22,0.0,0.0,0.0,92.49,83.13,93.36,87.68,92.49,90.23
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wce,-,-,-,-,-,0.1,-,84.15,83.54,0.4,98.79,99.69,97.89,0.0,0.0,0.0,99.45,99.63,99.46,97.99,99.45,99.81,95.66,72.64,0.0,0.0,0.0,92.52,83.4,92.73,85.0,92.52,87.36,95.52,71.56,0.0,0.0,0.0,92.26,82.95,92.45,84.23,92.26,87.4
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wce,-,-,-,-,-,0.25,-,84.92,84.19,0.38,98.32,99.56,97.07,0.0,0.0,0.0,99.24,99.09,99.24,97.58,99.24,99.74,95.83,74.01,0.0,0.0,0.0,92.82,84.05,93.16,86.15,92.82,90.01,95.76,72.62,0.0,0.0,0.0,92.67,84.09,92.78,84.5,92.67,89.82
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wce,-,-,-,-,-,0.75,-,84.7,84.83,0.95,98.61,99.63,97.6,0.0,0.0,0.0,99.35,98.02,99.37,99.22,99.35,99.73,95.55,73.84,0.0,0.0,0.0,92.39,82.54,93.14,87.47,92.39,89.3,95.64,74.02,0.0,0.0,0.0,92.53,82.95,93.17,87.23,92.53,90.0
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wce,-,-,-,-,-,0.867,-,83.66,84.32,1.12,95.75,98.76,92.73,0.0,0.0,0.0,97.88,93.66,98.2,98.34,97.88,98.41,94.91,72.41,0.0,0.0,0.0,91.4,80.55,93.0,88.49,91.4,87.8,95.24,73.4,0.0,0.0,0.0,91.93,81.55,93.18,88.41,91.93,88.8
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wce,-,-,-,-,-,0.9,-,84.43,84.17,0.6,97.33,99.26,95.39,0.0,0.0,0.0,98.72,95.78,98.82,99.04,98.72,99.31,95.26,73.61,0.0,0.0,0.0,91.97,81.4,93.23,88.78,91.97,88.87,95.31,73.03,0.0,0.0,0.0,92.02,81.67,92.99,87.6,92.02,89.54
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wce,-,-,-,-,-,0.99,-,80.21,80.31,0.52,84.39,94.41,74.37,0.0,0.0,0.0,90.82,79.65,94.58,94.63,90.82,87.91,92.92,67.49,0.0,0.0,0.0,88.37,76.07,92.5,89.44,88.37,83.54,92.97,67.65,0.0,0.0,0.0,88.45,76.16,92.54,89.52,88.45,82.56
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.1,0.1,83.53,83.11,1.26,99.16,99.78,98.54,0.0,0.0,0.0,99.62,99.74,99.62,98.6,99.62,99.9,95.67,71.39,0.0,0.0,0.0,92.48,83.83,92.44,83.3,92.48,87.51,95.67,70.54,0.0,0.0,0.0,92.46,84.25,92.28,82.16,92.46,88.31
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.1,0.2,84.13,84.76,0.93,97.32,99.32,95.33,0.0,0.0,0.0,98.81,99.06,98.82,95.75,98.81,99.57,95.71,72.54,0.0,0.0,0.0,92.58,83.7,92.73,84.69,92.58,88.8,95.95,73.56,0.0,0.0,0.0,92.98,84.78,93.0,84.8,92.98,88.98
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.1,0.5,84.01,83.6,1.35,98.2,99.54,96.87,0.0,0.0,0.0,99.19,99.43,99.2,97.06,99.19,99.73,95.78,72.23,0.0,0.0,0.0,92.68,84.19,92.64,83.85,92.68,87.62,95.78,71.43,0.0,0.0,0.0,92.64,84.49,92.49,82.85,92.64,88.71
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.1,1.0,84.07,83.37,1.04,97.71,99.41,96.01,0.0,0.0,0.0,98.98,99.22,98.98,96.33,98.98,99.66,95.85,72.29,0.0,0.0,0.0,92.79,84.76,92.71,83.56,92.79,89.48,95.79,70.95,0.0,0.0,0.0,92.64,84.88,92.44,82.19,92.64,89.49
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.1,2.0,83.72,83.6,0.64,97.15,99.28,95.02,0.0,0.0,0.0,98.74,99.01,98.74,95.49,98.74,99.7,95.79,71.66,0.0,0.0,0.0,92.68,84.74,92.61,83.07,92.68,89.18,95.87,71.33,0.0,0.0,0.0,92.79,85.47,92.58,82.19,92.79,89.73
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.1,5.0,84.45,83.79,2.18,97.04,99.25,94.82,0.0,0.0,0.0,98.7,98.95,98.7,95.36,98.7,99.68,95.9,73.0,0.0,0.0,0.0,92.88,84.89,92.93,84.32,92.88,89.04,95.78,71.81,0.0,0.0,0.0,92.67,84.44,92.67,83.61,92.67,89.52
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.25,0.1,84.71,84.47,0.45,98.4,99.58,97.21,0.0,0.0,0.0,99.27,99.16,99.27,97.67,99.27,99.72,95.82,73.59,0.0,0.0,0.0,92.79,84.11,93.0,85.47,92.79,90.46,95.88,73.05,0.0,0.0,0.0,92.86,84.67,92.91,84.46,92.86,90.58
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.25,0.2,84.54,84.4,0.26,98.42,99.59,97.25,0.0,0.0,0.0,99.28,99.15,99.28,97.71,99.28,99.79,95.86,73.22,0.0,0.0,0.0,92.83,84.34,92.88,84.76,92.83,89.33,95.94,72.86,0.0,0.0,0.0,92.93,85.0,92.83,83.84,92.93,89.87
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.25,0.5,85.21,84.67,0.32,98.91,99.71,98.1,0.0,0.0,0.0,99.5,99.38,99.5,98.45,99.5,99.86,95.89,74.53,0.0,0.0,0.0,92.92,84.03,93.25,86.6,92.92,89.0,95.84,73.5,0.0,0.0,0.0,92.81,84.19,92.98,85.29,92.81,88.97
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.25,1.0,84.74,85.18,0.59,98.91,99.71,98.1,0.0,0.0,0.0,99.5,99.42,99.5,98.41,99.5,99.85,95.74,73.74,0.0,0.0,0.0,92.68,83.57,93.06,86.22,92.68,88.49,96.04,74.32,0.0,0.0,0.0,93.14,85.07,93.21,85.4,93.14,88.8
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.25,2.0,84.55,84.31,0.6,98.05,99.49,96.61,0.0,0.0,0.0,99.12,98.86,99.12,97.28,99.12,99.72,95.78,73.31,0.0,0.0,0.0,92.71,83.85,92.93,85.39,92.71,89.6,95.86,72.77,0.0,0.0,0.0,92.81,84.59,92.81,84.16,92.81,90.03
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.25,5.0,84.92,84.17,0.26,97.33,99.32,95.33,0.0,0.0,0.0,98.81,98.49,98.8,96.27,98.81,99.45,95.78,74.06,0.0,0.0,0.0,92.74,83.52,93.12,86.53,92.74,89.36,95.67,72.66,0.0,0.0,0.0,92.53,83.4,92.73,85.01,92.53,89.22
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.5,0.1,84.77,84.55,0.07,98.55,99.62,97.49,0.0,0.0,0.0,99.34,98.71,99.33,98.39,99.34,99.75,95.69,73.85,0.0,0.0,0.0,92.6,83.14,93.07,86.69,92.6,89.58,95.71,73.39,0.0,0.0,0.0,92.62,83.37,92.93,85.88,92.62,88.95
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.5,0.2,85.48,84.84,1.18,98.79,99.68,97.91,0.0,0.0,0.0,99.45,98.86,99.44,98.73,99.45,99.83,96.03,74.92,0.0,0.0,0.0,93.15,84.78,93.35,86.3,93.15,90.34,95.98,73.7,0.0,0.0,0.0,93.02,84.9,93.04,84.86,93.02,90.39
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.5,0.5,84.8,84.48,0.39,98.02,99.47,96.57,0.0,0.0,0.0,99.09,97.93,99.09,98.11,99.09,99.59,95.56,74.04,0.0,0.0,0.0,92.42,82.56,93.21,87.75,92.42,89.53,95.58,73.37,0.0,0.0,0.0,92.42,82.76,92.98,86.62,92.42,89.68
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.5,1.0,84.89,84.89,0.71,98.32,99.55,97.08,0.0,0.0,0.0,99.23,98.35,99.23,98.29,99.23,99.67,95.75,74.02,0.0,0.0,0.0,92.7,83.54,93.16,86.63,92.7,90.08,95.84,73.95,0.0,0.0,0.0,92.82,84.12,93.13,85.96,92.82,90.16
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.5,2.0,85.3,84.77,0.37,98.56,99.62,97.51,0.0,0.0,0.0,99.34,98.58,99.34,98.55,99.34,99.81,95.74,74.87,0.0,0.0,0.0,92.71,83.12,93.41,88.08,92.71,90.13,95.69,73.84,0.0,0.0,0.0,92.6,83.2,93.09,86.69,92.6,89.99
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.5,5.0,85.13,84.64,0.84,98.3,99.55,97.05,0.0,0.0,0.0,99.22,98.24,99.22,98.36,99.22,99.63,95.84,74.43,0.0,0.0,0.0,92.85,83.81,93.23,86.71,92.85,90.14,95.84,73.43,0.0,0.0,0.0,92.81,84.15,92.98,85.29,92.81,90.08
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.75,0.1,84.69,84.93,0.67,98.54,99.61,97.47,0.0,0.0,0.0,99.32,97.94,99.33,99.17,99.32,99.78,95.56,73.83,0.0,0.0,0.0,92.41,82.62,93.14,87.39,92.41,89.49,95.69,74.18,0.0,0.0,0.0,92.62,83.21,93.22,87.16,92.62,89.53
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.75,0.2,84.63,84.68,0.9,98.58,99.61,97.54,0.0,0.0,0.0,99.33,97.88,99.36,99.32,99.33,99.74,95.38,73.88,0.0,0.0,0.0,92.15,81.86,93.27,88.53,92.15,89.98,95.48,73.88,0.0,0.0,0.0,92.3,82.24,93.23,88.03,92.3,90.07
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.75,0.5,84.65,84.22,0.45,97.94,99.44,96.45,0.0,0.0,0.0,99.03,97.1,99.07,98.84,99.03,99.51,95.43,73.87,0.0,0.0,0.0,92.24,82.49,93.33,88.11,92.24,89.96,95.45,72.99,0.0,0.0,0.0,92.23,82.65,93.02,86.74,92.23,89.83
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.75,1.0,85.2,85.2,1.43,98.15,99.5,96.8,0.0,0.0,0.0,99.13,97.36,99.16,98.99,99.13,99.67,95.65,74.75,0.0,0.0,0.0,92.58,82.82,93.42,88.35,92.58,90.19,95.71,74.7,0.0,0.0,0.0,92.67,83.16,93.37,87.86,92.67,90.0
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.75,2.0,84.99,84.1,0.83,97.93,99.43,96.43,0.0,0.0,0.0,99.02,96.97,99.07,98.97,99.02,99.55,95.59,74.4,0.0,0.0,0.0,92.48,82.78,93.37,88.14,92.48,89.46,95.42,72.79,0.0,0.0,0.0,92.16,82.41,92.92,86.59,92.16,89.3
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.75,5.0,84.81,85.04,1.03,97.44,99.3,95.58,0.0,0.0,0.0,98.8,96.48,98.84,98.47,98.8,99.51,95.42,74.2,0.0,0.0,0.0,92.22,82.02,93.39,88.85,92.22,90.53,95.6,74.48,0.0,0.0,0.0,92.49,82.79,93.37,88.15,92.49,90.13
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.867,0.1,84.27,84.26,0.55,97.71,99.37,96.05,0.0,0.0,0.0,98.91,96.43,98.98,99.11,98.91,99.42,95.55,73.0,0.0,0.0,0.0,92.36,82.64,92.84,86.2,92.36,88.7,95.68,72.84,0.0,0.0,0.0,92.54,83.35,92.78,85.25,92.54,88.67
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.867,0.2,84.49,85.12,0.1,97.93,99.43,96.43,0.0,0.0,0.0,99.02,96.82,99.07,99.14,99.02,99.38,95.41,73.57,0.0,0.0,0.0,92.19,82.22,93.18,87.81,92.19,89.28,95.7,74.54,0.0,0.0,0.0,92.65,83.26,93.39,87.77,92.65,89.46
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.867,0.5,84.68,85.33,0.4,97.72,99.37,96.07,0.0,0.0,0.0,98.92,96.44,98.99,99.13,98.92,99.53,95.48,73.89,0.0,0.0,0.0,92.3,82.21,93.19,87.96,92.3,89.39,95.76,74.9,0.0,0.0,0.0,92.74,83.17,93.4,88.02,92.74,89.82
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.867,1.0,84.62,83.73,0.27,98.2,99.51,96.89,0.0,0.0,0.0,99.15,97.22,99.19,99.25,99.15,99.74,95.82,73.41,0.0,0.0,0.0,92.77,83.97,92.93,85.31,92.77,88.59,95.68,71.79,0.0,0.0,0.0,92.51,83.74,92.52,83.75,92.51,88.89
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.867,2.0,85.08,84.75,1.37,98.57,99.61,97.52,0.0,0.0,0.0,99.33,97.74,99.35,99.43,99.33,99.83,95.67,74.48,0.0,0.0,0.0,92.6,82.89,93.29,87.82,92.6,89.58,95.67,73.83,0.0,0.0,0.0,92.57,83.01,93.08,86.82,92.57,88.88
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.867,5.0,84.04,84.26,0.6,95.61,98.73,92.5,0.0,0.0,0.0,97.82,93.43,98.14,98.32,97.82,98.98,95.26,72.83,0.0,0.0,0.0,91.93,81.65,92.97,87.47,91.93,89.51,95.5,73.03,0.0,0.0,0.0,92.3,82.68,92.97,86.55,92.3,89.54
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.9,0.1,84.77,84.23,0.76,96.89,99.13,94.64,0.0,0.0,0.0,98.51,95.19,98.63,98.8,98.51,99.25,95.61,73.94,0.0,0.0,0.0,92.48,82.73,93.15,87.36,92.48,88.57,95.55,72.9,0.0,0.0,0.0,92.36,82.7,92.83,86.08,92.36,89.07
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.9,0.2,84.29,84.47,1.03,97.63,99.35,95.91,0.0,0.0,0.0,98.88,96.25,98.95,99.14,98.88,99.35,95.2,73.39,0.0,0.0,0.0,91.87,81.32,93.23,88.76,91.87,88.32,95.25,73.69,0.0,0.0,0.0,91.96,81.5,93.28,88.85,91.96,88.77
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.9,0.5,84.56,84.19,0.22,97.77,99.39,96.15,0.0,0.0,0.0,98.94,96.38,99.01,99.28,98.94,99.56,95.58,73.54,0.0,0.0,0.0,92.43,82.78,93.04,86.82,92.43,88.61,95.53,72.85,0.0,0.0,0.0,92.32,82.66,92.84,86.1,92.32,88.78
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.9,1.0,84.42,84.85,0.73,96.63,99.05,94.2,0.0,0.0,0.0,98.37,94.74,98.53,98.8,98.37,99.23,95.36,73.48,0.0,0.0,0.0,92.1,81.85,93.13,88.0,92.1,89.76,95.58,74.11,0.0,0.0,0.0,92.46,82.63,93.25,87.81,92.46,89.42
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.9,2.0,84.1,84.07,0.9,97.87,99.41,96.32,0.0,0.0,0.0,98.99,96.66,99.05,99.18,98.99,99.72,95.18,73.01,0.0,0.0,0.0,91.83,81.33,93.07,88.16,91.83,89.0,95.27,72.87,0.0,0.0,0.0,91.94,81.68,92.96,87.44,91.94,89.59
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.9,5.0,83.96,84.67,1.12,95.7,98.77,92.64,0.0,0.0,0.0,97.9,93.43,98.16,98.42,97.9,99.46,95.28,72.63,0.0,0.0,0.0,91.95,81.64,92.85,87.06,91.95,89.16,95.47,73.86,0.0,0.0,0.0,92.29,82.25,93.19,87.91,92.29,89.74
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.99,0.1,79.46,79.66,2.24,84.08,94.21,73.94,0.0,0.0,0.0,90.54,79.43,94.53,94.5,90.54,90.17,92.31,66.62,0.0,0.0,0.0,87.5,75.37,92.63,90.03,87.5,85.13,92.41,66.9,0.0,0.0,0.0,87.67,75.58,92.66,90.04,87.67,85.36
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.99,0.2,80.36,80.44,1.9,80.59,92.47,68.71,0.0,0.0,0.0,87.87,76.22,93.66,92.92,87.87,87.12,92.94,67.78,0.0,0.0,0.0,88.42,76.27,92.61,89.66,88.42,83.86,92.99,67.89,0.0,0.0,0.0,88.5,76.35,92.62,89.63,88.5,84.53
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.99,0.5,77.11,77.89,2.06,80.05,92.16,67.94,0.0,0.0,0.0,87.41,75.77,93.55,92.67,87.41,87.74,90.87,63.35,0.0,0.0,0.0,85.39,73.37,92.21,89.27,85.39,86.47,91.31,64.47,0.0,0.0,0.0,86.04,73.99,92.43,89.81,86.04,86.34
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.99,1.0,76.83,76.72,4.03,79.55,91.8,67.29,0.0,0.0,0.0,86.91,75.47,93.47,92.37,86.91,86.99,90.42,63.24,0.0,0.0,0.0,84.84,73.42,92.41,89.54,84.84,85.62,90.5,62.93,0.0,0.0,0.0,84.92,73.29,92.22,89.04,84.92,86.2
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.99,2.0,82.06,81.84,1.02,83.81,94.03,73.59,0.0,0.0,0.0,90.27,79.31,94.48,94.29,90.27,92.11,93.78,70.35,0.0,0.0,0.0,89.72,77.85,93.09,90.56,89.72,88.02,93.67,70.01,0.0,0.0,0.0,89.55,77.65,93.04,90.47,89.55,87.51
cmsb-tsd,2,bin,13631,6.54,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",wfl,-,-,-,-,-,0.99,5.0,81.89,82.12,1.41,84.76,94.49,75.04,0.0,0.0,0.0,90.99,80.2,94.72,94.73,90.99,97.86,93.79,69.99,0.0,0.0,0.0,89.72,77.93,92.89,89.74,89.72,88.54,93.84,70.41,0.0,0.0,0.0,89.81,78.07,93.07,90.3,89.81,88.97
founta-2018-thas,4,multi,46452,20.34,"{'0_normal': 0.717, '1_spam': 0.163, '2_abusive': 0.085, '3_hateful': 0.035}",augmentation_bert,-,-,7.5,0.1,3,-,-,62.06,62.88,0.61,93.82,97.06,88.76,94.47,94.99,0.0,95.4,94.05,95.38,93.6,95.4,97.51,86.55,54.8,74.78,32.1,0.0,78.65,63.64,78.62,61.26,78.65,64.13,86.72,54.48,76.04,34.3,0.0,78.84,64.17,78.9,62.23,78.84,65.13
founta-2018-thas,4,multi,46452,20.34,"{'0_normal': 0.717, '1_spam': 0.163, '2_abusive': 0.085, '3_hateful': 0.035}",augmentation_bert,-,-,7.5,0.1,5,-,-,62.26,62.98,0.96,93.21,96.61,87.05,94.37,94.81,0.0,94.81,93.41,94.8,93.02,94.81,96.84,86.14,53.34,75.49,34.06,0.0,78.21,64.02,78.89,62.12,78.21,64.66,86.37,53.44,76.59,35.52,0.0,78.51,64.83,79.26,62.94,78.51,65.37
