data_name,num_classes,data_type,label_col,variant,sampling_modifiedRS_mode,sampling_modifiedRS_rho,sampling_weightedRS_percentage,loss,wce_alpha,fl_gamma,pl_seed,val_f1_macro,test_f1_macro,test_f1_per_label_0,test_f1_per_label_1,test_f1_per_label_2,test_f1_per_label_3,test_accuracy,test_precision_macro,test_precision_weighted,test_recall_macro,test_recall_weighted,test_auprc,mlflow_run_id
us-election-2020,2,bin,label,sampling_weightedRS,ignored,ignored,0.5,Loss.CE_Loss,ignored,ignored,21,0.753807783126831,0.7460659742355347,0.9602169990539551,0.5319148898124695,0,0,0.9266666769981384,0.8270543813705444,0.9176452159881592,0.7026222944259644,0.9266666769981384,0.7747815847396851,eafc6d3be8904e0fb834dcc4dd7b6653
us-election-2020,2,bin,label,sampling_weightedRS,ignored,ignored,2.0,Loss.CE_Loss,ignored,ignored,42,0.8111284375190735,0.7833508253097534,0.9595588445663452,0.6071428656578064,0,0,0.9266666769981384,0.7979028224945068,0.9235388040542603,0.7705755233764648,0.9266666769981384,0.7680590152740479,0492d4b72af946edb318e5c1a2408e61
us-election-2020,2,bin,label,sampling_modifiedRS_oversampling,oversampling,1.2,ignored,Loss.CE_Loss,ignored,ignored,0,0.7931969165802002,0.723418116569519,0.9515981674194336,0.4952380955219269,0,0,0.9116666913032532,0.7528252601623535,0.9035369753837585,0.7018547058105469,0.9116666913032532,0.7618160247802734,0ac83a63eb7f47ea9aafca0141d3aa63
us-election-2020,2,bin,label,baseline,ignored,ignored,ignored,Loss.CE_Loss,ignored,ignored,42,0.8280520439147949,0.7735031843185425,0.9577205777168274,0.5892857313156128,0,0,0.9233333468437195,0.7875547409057617,0.9200350046157837,0.7611767053604126,0.9233333468437195,0.7803198099136353,38bd6ed7ef9248a8ac465a3894232286
us-election-2020,2,bin,label,sampling_weightedRS,ignored,ignored,-0.5,Loss.CE_Loss,ignored,ignored,42,0.7347480058670044,0.6948718428611755,0.929311990737915,0.46043166518211365,0,0,0.875,0.6740384697914124,0.8941826820373535,0.726824164390564,0.8749999403953552,0.7210476398468018,61c9f00dd1fa47858df128512738856b
us-election-2020,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.9,ignored,0,0.7958873510360718,0.7656232118606567,0.9527339935302734,0.5785123705863953,0,0,0.9150000214576721,0.7599532604217529,0.9169543385505676,0.7716563940048218,0.9150000214576721,0.7659781575202942,ec5bcda61fe048999c18dbd52cb39049
us-election-2020,2,bin,label,sampling_weightedRS,ignored,ignored,0.0,Loss.CE_Loss,ignored,ignored,42,0.7764874696731567,0.7718908786773682,0.9536178112030029,0.5901639461517334,0,0,0.9166666865348816,0.7642990350723267,0.919238269329071,0.7801309823989868,0.9166666865348816,0.7418505549430847,20ceeb4f1dc04ebabd4dee9c8e518896
us-election-2020,2,bin,label,sampling_weightedRS,ignored,ignored,0.0,Loss.CE_Loss,ignored,ignored,0,0.7490352392196655,0.7139946222305298,0.9537624716758728,0.47422680258750916,0,0,0.9150000214576721,0.7706031203269958,0.9034262299537659,0.681052029132843,0.9150000214576721,0.7325310707092285,dfea856d7b0b474c82d18fd6b1cdb7d9
us-election-2020,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.25,ignored,42,0.8219442963600159,0.7497915029525757,0.9541284441947937,0.5454545617103577,0,0,0.9166666865348816,0.767706036567688,0.9118808507919312,0.7348288297653198,0.9166666865348816,0.7875072956085205,42664fecaed24c749ec4e28ccb600945
us-election-2020,2,bin,label,wce,ignored,ignored,ignored,Loss.Weighted_CE_Loss,0.875,ignored,42,0.8049126863479614,0.7812092900276184,0.9544185996055603,0.6079999804496765,0,0,0.9183333516120911,0.7682158946990967,0.9228240847587585,0.7961559295654297,0.9183333516120911,0.778357207775116,ba03c95999214965883065b292204e2b
