data_name,num_classes,distribution,rho,size,variant,sampling_modifiedRS_rho,sampling_weightedRS_percentage,wce_alpha,fl_gamma,val_f1_macro,test_f1_macro,test_f1_macro_std,train_accuracy,train_auprc,train_precision_macro,train_precision_weighted,train_recall_macro,train_recall_weighted,train_f1_macro,train_f1_weighted,train_f1_per_label_0,train_f1_per_label_1,train_f1_per_label_2,train_f1_per_label_3,train_f1_per_label_4,val_accuracy,val_auprc,val_precision_macro,val_precision_weighted,val_recall_macro,val_recall_weighted,val_f1_weighted,val_f1_per_label_0,val_f1_per_label_1,val_f1_per_label_2,val_f1_per_label_3,val_f1_per_label_4,test_accuracy,test_auprc,test_precision_macro,test_precision_weighted,test_recall_macro,test_recall_weighted,test_f1_weighted,test_f1_per_label_0,test_f1_per_label_1,test_f1_per_label_2,test_f1_per_label_3,test_f1_per_label_4
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.1,2.0,47.95,47.96,0.0,92.0,70.73,46.0,84.63,50.0,92.0,47.92,88.16,95.83,0.0,0.0,0.0,0.0,92.11,53.36,46.06,84.85,50.0,92.11,88.33,95.9,0.0,0.0,0.0,0.0,92.14,53.15,46.07,84.9,50.0,92.14,88.37,95.91,0.0,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.1,5.0,49.16,49.01,1.83,92.75,80.63,79.52,90.83,56.54,92.75,58.21,90.12,96.2,20.22,0.0,0.0,0.0,91.88,65.06,50.27,85.58,50.56,91.88,88.41,95.76,2.56,0.0,0.0,0.0,91.67,61.16,48.88,85.4,50.43,91.67,88.32,95.64,2.38,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.25,0.1,57.07,55.06,12.3,93.51,77.77,71.46,90.17,61.27,93.51,62.98,91.21,96.59,29.37,0.0,0.0,0.0,92.35,62.82,55.81,87.51,58.44,92.35,89.83,95.97,18.18,0.0,0.0,0.0,91.19,58.75,52.96,87.06,57.8,91.19,88.97,95.3,14.81,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.25,0.2,63.09,59.22,12.57,94.19,83.55,74.09,91.42,67.54,94.19,69.83,92.59,96.93,42.74,0.0,0.0,0.0,92.59,66.89,65.23,89.55,62.73,92.59,90.87,96.07,30.11,0.0,0.0,0.0,91.07,62.1,59.05,88.47,61.2,91.07,89.56,95.21,23.22,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.25,0.5,57.99,53.56,9.87,92.43,82.55,71.53,89.15,53.42,92.43,54.05,89.32,96.05,12.06,0.0,0.0,0.0,92.0,66.67,71.23,90.12,59.63,92.0,89.79,95.75,20.23,0.0,0.0,0.0,90.12,60.0,51.57,86.69,56.52,90.12,88.22,94.68,12.43,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.25,1.0,64.42,58.24,9.24,94.15,82.81,84.95,93.01,66.61,94.15,71.19,92.79,96.9,45.47,0.0,0.0,0.0,92.47,67.26,65.26,89.72,64.05,92.47,91.01,95.99,32.84,0.0,0.0,0.0,90.12,64.94,57.34,87.92,59.3,90.12,88.96,94.69,21.8,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.25,2.0,64.85,63.34,13.9,94.54,83.61,77.19,92.06,68.65,94.54,71.51,93.02,97.12,45.9,0.0,0.0,0.0,92.47,68.67,65.2,89.81,64.74,92.47,91.08,95.99,33.72,0.0,0.0,0.0,90.71,64.11,60.85,89.61,67.24,90.71,89.98,94.95,31.72,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.25,5.0,75.89,63.85,2.93,93.75,86.62,82.2,92.4,65.26,93.75,69.29,92.31,96.69,41.9,0.0,0.0,0.0,93.31,71.95,77.23,93.05,74.89,93.31,93.15,96.38,55.4,0.0,0.0,0.0,89.4,67.09,63.86,89.63,64.45,89.4,89.46,94.23,33.47,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.75,0.1,78.96,70.54,3.9,95.66,88.43,82.71,96.93,95.82,95.66,87.8,96.02,97.59,78.02,0.0,0.0,0.0,93.19,74.28,76.73,94.11,82.45,93.19,93.53,96.26,61.65,0.0,0.0,0.0,89.76,67.78,67.92,91.93,75.73,89.76,90.59,94.33,46.76,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.75,0.2,78.92,70.9,3.77,95.86,87.84,83.25,96.98,95.7,95.86,88.2,96.18,97.71,78.69,0.0,0.0,0.0,93.19,74.75,76.72,94.11,82.45,93.19,93.52,96.26,61.58,0.0,0.0,0.0,89.05,66.84,67.63,92.41,78.81,89.05,90.25,93.86,47.94,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.75,0.5,80.01,72.43,3.67,95.94,90.87,83.64,96.89,94.84,95.94,88.21,96.23,97.76,78.66,0.0,0.0,0.0,93.67,73.81,77.91,94.29,82.71,93.67,93.93,96.53,63.49,0.0,0.0,0.0,89.64,66.55,68.73,92.66,79.83,89.64,90.79,94.21,50.64,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.75,1.0,78.09,69.76,6.22,95.94,91.73,83.44,97.05,95.98,95.94,88.41,96.26,97.75,79.07,0.0,0.0,0.0,93.43,71.59,77.3,93.67,79.12,93.43,93.53,96.42,59.75,0.0,0.0,0.0,89.76,66.94,67.32,91.49,73.66,89.76,90.49,94.35,45.16,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.75,2.0,78.02,73.44,4.02,96.06,92.74,83.76,97.14,96.27,96.06,88.74,96.36,97.82,79.67,0.0,0.0,0.0,93.07,71.64,76.3,93.71,80.31,93.07,93.34,96.21,59.83,0.0,0.0,0.0,90.12,67.66,69.82,92.96,80.78,90.12,91.18,94.48,52.4,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.75,5.0,77.97,74.75,2.41,95.62,87.79,83.39,96.6,93.08,95.62,87.13,95.91,97.58,76.68,0.0,0.0,0.0,92.71,72.54,75.17,93.85,82.19,92.71,93.15,95.99,59.96,0.0,0.0,0.0,90.12,67.96,70.36,93.59,84.24,90.12,91.35,94.45,55.04,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.9,0.1,79.38,74.86,2.13,95.54,90.77,82.19,97.03,96.89,95.54,87.74,95.95,97.52,77.96,0.0,0.0,0.0,92.59,74.32,75.37,94.52,86.28,92.59,93.28,95.88,62.88,0.0,0.0,0.0,89.64,68.1,70.32,93.92,86.06,89.64,91.1,94.13,55.6,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.9,0.2,79.52,73.21,2.82,95.94,92.27,83.33,97.14,96.66,95.94,88.55,96.27,97.75,79.35,0.0,0.0,0.0,93.19,73.8,76.58,94.29,83.83,93.19,93.61,96.25,62.8,0.0,0.0,0.0,90.24,68.88,69.74,92.86,80.15,90.24,91.21,94.56,51.86,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.9,0.5,79.52,74.49,5.07,96.1,90.08,83.8,97.22,96.74,96.1,88.92,96.41,97.84,79.99,0.0,0.0,0.0,92.95,75.77,75.89,94.39,85.09,92.95,93.49,96.1,62.93,0.0,0.0,0.0,90.36,67.7,70.36,93.52,83.68,90.36,91.44,94.6,54.38,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.9,1.0,76.83,72.35,5.19,95.06,88.51,81.15,96.71,95.73,95.06,86.58,95.54,97.25,75.92,0.0,0.0,0.0,92.59,76.27,76.03,93.69,80.05,92.59,92.91,95.92,57.73,0.0,0.0,0.0,90.0,67.66,69.09,92.79,80.02,90.0,90.95,94.42,50.28,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.9,2.0,78.96,78.04,1.26,95.74,89.12,82.81,97.06,96.55,95.74,88.11,96.11,97.63,78.59,0.0,0.0,0.0,93.19,73.51,76.35,94.04,82.45,93.19,93.53,96.26,61.67,0.0,0.0,0.0,91.43,68.97,73.08,94.6,88.42,91.43,92.49,95.19,60.9,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.9,5.0,78.41,71.62,10.41,94.54,90.09,80.33,96.81,96.81,94.54,86.0,95.18,96.93,75.06,0.0,0.0,0.0,93.43,72.71,77.73,93.85,79.81,93.43,93.57,96.41,60.41,0.0,0.0,0.0,90.6,66.49,68.67,92.44,78.27,90.6,91.16,94.8,48.44,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.92,0.1,79.0,74.71,1.58,95.58,91.3,82.34,97.1,97.14,95.58,87.91,96.0,97.54,78.28,0.0,0.0,0.0,92.71,76.39,75.39,94.31,84.96,92.71,93.29,95.97,62.03,0.0,0.0,0.0,89.76,67.82,70.17,93.78,85.44,89.76,91.15,94.22,55.2,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.92,0.2,79.58,68.11,13.53,95.62,87.7,82.43,97.03,96.71,95.62,87.88,96.01,97.57,78.19,0.0,0.0,0.0,93.55,75.48,79.13,94.52,82.64,93.55,93.79,96.45,62.7,0.0,0.0,0.0,89.64,65.79,65.17,91.59,75.67,89.64,90.15,94.26,41.96,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.92,0.5,78.53,73.67,1.47,94.46,89.55,79.93,96.67,96.31,94.46,85.64,95.09,96.9,74.38,0.0,0.0,0.0,93.19,73.97,76.6,93.87,81.06,93.19,93.47,96.27,60.8,0.0,0.0,0.0,90.24,67.06,69.91,92.97,80.84,90.24,91.27,94.56,52.79,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.92,1.0,79.25,75.03,0.23,95.1,89.99,81.13,96.98,97.34,95.1,86.97,95.62,97.26,76.68,0.0,0.0,0.0,93.07,73.54,76.11,94.21,83.77,93.07,93.51,96.18,62.31,0.0,0.0,0.0,90.12,69.47,70.53,93.73,84.94,90.12,91.39,94.44,55.62,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.92,2.0,78.74,74.36,1.87,95.98,93.77,83.34,97.26,97.36,95.98,88.76,96.33,97.77,79.76,0.0,0.0,0.0,92.95,72.78,75.81,94.06,83.01,92.95,93.38,96.12,61.37,0.0,0.0,0.0,90.36,67.61,70.36,93.27,82.29,90.36,91.43,94.61,54.1,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.92,5.0,77.49,73.98,6.55,93.19,85.63,77.9,96.23,94.94,93.19,83.33,94.09,96.14,70.53,0.0,0.0,0.0,92.47,74.99,74.88,93.68,81.37,92.47,92.96,95.85,59.13,0.0,0.0,0.0,90.36,65.88,70.05,93.11,81.6,90.36,91.38,94.62,53.33,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.95,0.1,78.99,73.62,1.2,93.23,87.04,77.44,96.23,95.41,93.23,83.24,94.11,96.18,70.31,0.0,0.0,0.0,93.31,74.3,76.75,94.0,81.82,93.31,93.6,96.33,61.65,0.0,0.0,0.0,90.36,66.96,69.99,92.88,80.21,90.36,91.33,94.63,52.6,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.95,0.2,79.65,74.68,0.71,94.9,87.47,80.85,96.86,96.78,94.9,86.54,95.45,97.15,75.94,0.0,0.0,0.0,93.43,75.44,77.07,94.27,83.27,93.43,93.75,96.39,62.91,0.0,0.0,0.0,90.36,66.81,70.52,93.4,82.99,90.36,91.47,94.6,54.75,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.95,0.5,81.13,73.02,2.56,94.19,86.97,79.39,96.55,95.93,94.19,85.07,94.87,96.73,73.41,0.0,0.0,0.0,93.55,76.7,77.51,94.88,86.8,93.55,94.02,96.44,65.83,0.0,0.0,0.0,89.76,67.92,69.25,92.99,81.28,89.76,90.93,94.26,51.78,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.95,1.0,78.24,75.43,2.42,93.87,90.7,79.09,96.57,96.21,93.87,84.73,94.65,96.54,72.93,0.0,0.0,0.0,93.07,74.05,76.21,93.8,81.0,93.07,93.37,96.2,60.27,0.0,0.0,0.0,90.83,67.73,71.32,93.53,83.25,90.83,91.83,94.88,55.97,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.95,2.0,79.75,75.28,5.2,92.87,88.92,77.04,96.21,95.44,92.87,82.75,93.84,95.96,69.54,0.0,0.0,0.0,93.43,74.47,77.12,94.27,83.27,93.43,93.77,96.39,63.11,0.0,0.0,0.0,90.71,67.03,71.12,93.63,83.87,90.71,91.74,94.81,55.76,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.95,5.0,75.74,70.38,10.7,93.63,88.24,78.81,96.37,95.17,93.63,84.23,94.45,96.4,72.05,0.0,0.0,0.0,92.47,73.84,75.4,93.76,80.67,92.47,92.68,95.85,55.62,0.0,0.0,0.0,90.0,66.49,67.66,92.42,78.64,90.0,90.65,94.43,46.32,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.99,0.1,78.77,73.43,0.18,92.87,86.55,77.71,96.35,95.67,92.87,83.19,93.89,95.93,70.46,0.0,0.0,0.0,93.07,74.9,76.1,93.99,82.38,93.07,93.45,96.19,61.36,0.0,0.0,0.0,89.88,69.87,69.51,93.01,81.34,89.88,91.05,94.34,52.52,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.99,0.2,76.71,74.11,2.03,90.92,84.6,74.33,95.85,94.84,90.92,79.83,92.38,94.77,64.89,0.0,0.0,0.0,91.76,76.05,73.49,93.66,82.36,91.76,92.47,95.42,57.99,0.0,0.0,0.0,89.17,67.67,69.67,93.82,85.81,89.17,90.74,93.84,54.39,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.99,0.5,77.38,73.79,2.15,93.95,85.74,78.5,96.56,96.71,93.95,84.6,94.68,96.6,72.6,0.0,0.0,0.0,92.47,74.15,74.72,93.66,81.37,92.47,92.94,95.85,58.91,0.0,0.0,0.0,89.88,68.17,69.76,93.28,82.73,89.88,91.09,94.32,53.26,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.99,1.0,78.79,73.79,2.5,92.83,87.3,76.93,96.27,95.88,92.83,82.77,93.82,95.93,69.61,0.0,0.0,0.0,91.88,76.22,74.25,94.8,88.66,91.88,92.81,95.44,62.15,0.0,0.0,0.0,88.1,70.21,69.22,94.32,88.69,88.1,90.1,93.14,54.43,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.99,2.0,78.94,72.59,0.96,85.9,85.34,69.8,95.12,92.11,85.9,73.56,88.69,91.58,55.54,0.0,0.0,0.0,92.11,74.53,74.39,94.71,88.1,92.11,92.96,95.59,62.29,0.0,0.0,0.0,88.33,67.34,68.31,93.48,84.66,88.33,90.09,93.36,51.82,0.0,0.0,0.0
bretschneider-th-school,2,"{'0_neutral': 0.92, '1_harassment': 0.08}",11.58,1396,wfl,-,-,0.99,5.0,74.28,73.08,4.86,85.74,87.02,71.21,95.25,91.57,85.74,74.38,88.6,91.32,57.44,0.0,0.0,0.0,89.37,72.5,71.45,93.52,82.45,89.37,90.82,93.92,54.65,0.0,0.0,0.0,87.98,67.82,69.05,93.82,85.85,87.98,89.93,93.07,53.1,0.0,0.0,0.0
cmsb-tsd,2,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",6.54,13631,baseline,-,-,-,-,84.99,84.36,0.53,99.32,99.66,98.5,99.32,98.53,99.32,98.51,99.32,99.61,97.42,0.0,0.0,0.0,92.85,90.21,84.25,93.24,86.25,92.85,92.96,95.84,74.13,0.0,0.0,0.0,92.65,90.02,84.11,92.94,85.08,92.65,92.72,95.74,72.98,0.0,0.0,0.0
cmsb-tsd,2,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",6.54,13631,fl,-,-,-,0.1,84.96,84.51,0.37,99.09,99.48,98.03,99.09,98.02,99.09,98.02,99.09,99.48,96.57,0.0,0.0,0.0,92.68,89.23,83.48,93.24,87.0,92.68,92.87,95.73,74.19,0.0,0.0,0.0,92.64,89.83,83.87,93.02,85.66,92.64,92.75,95.73,73.3,0.0,0.0,0.0
cmsb-tsd,2,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",6.54,13631,fl,-,-,-,0.2,85.31,84.72,0.49,99.4,99.78,98.63,99.4,98.75,99.4,98.69,99.4,99.65,97.73,0.0,0.0,0.0,92.71,89.66,83.28,93.46,88.08,92.71,92.97,95.73,74.88,0.0,0.0,0.0,92.49,89.64,82.97,93.14,87.06,92.49,92.72,95.62,73.82,0.0,0.0,0.0
cmsb-tsd,2,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",6.54,13631,fl,-,-,-,0.5,85.23,84.41,0.25,99.17,99.66,98.23,99.17,98.17,99.17,98.2,99.17,99.52,96.88,0.0,0.0,0.0,92.93,89.94,84.0,93.24,86.61,92.93,93.06,95.9,74.56,0.0,0.0,0.0,92.74,89.71,84.03,92.83,84.82,92.74,92.78,95.81,73.02,0.0,0.0,0.0
cmsb-tsd,2,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",6.54,13631,fl,-,-,-,1.0,84.74,84.37,0.25,99.06,99.66,98.09,99.06,97.8,99.06,97.95,99.06,99.46,96.44,0.0,0.0,0.0,92.44,89.83,82.86,93.21,87.42,92.44,92.7,95.58,73.9,0.0,0.0,0.0,92.36,89.76,82.87,93.02,86.59,92.36,92.58,95.54,73.21,0.0,0.0,0.0
cmsb-tsd,2,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",6.54,13631,fl,-,-,-,2.0,84.98,84.62,0.95,99.07,99.6,97.93,99.07,98.03,99.07,97.98,99.07,99.46,96.5,0.0,0.0,0.0,92.36,90.41,82.35,93.42,88.73,92.36,92.71,95.5,74.46,0.0,0.0,0.0,92.31,90.2,82.39,93.15,87.61,92.31,92.61,95.49,73.75,0.0,0.0,0.0
cmsb-tsd,2,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",6.54,13631,fl,-,-,-,5.0,84.83,84.89,0.51,98.86,99.36,97.65,98.86,97.39,98.86,97.52,98.86,99.34,95.7,0.0,0.0,0.0,92.47,89.71,82.91,93.26,87.55,92.47,92.73,95.59,74.06,0.0,0.0,0.0,92.58,89.63,83.16,93.24,87.26,92.58,92.81,95.67,74.12,0.0,0.0,0.0
cmsb-tsd,2,"{'0_non-sexist': 0.867, '1_sexist': 0.133}",6.54,13631,th,-,-,-,-,84.22,84.91,1.12,99.25,99.7,98.21,99.25,98.54,99.25,98.38,99.25,99.57,97.19,0.0,0.0,0.0,92.0,89.74,81.98,93.13,87.75,92.0,92.35,95.29,73.15,0.0,0.0,0.0,92.49,90.23,83.13,93.36,87.68,92.49,92.76,95.6,74.22,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,baseline,-,-,-,-,79.02,76.89,0.7,99.4,99.67,98.64,99.4,98.32,99.4,98.48,99.4,99.66,97.3,0.0,0.0,0.0,91.45,82.31,78.55,91.81,80.01,91.45,91.56,95.16,62.87,0.0,0.0,0.0,90.5,79.19,76.41,90.99,78.01,90.5,90.66,94.62,59.17,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,fl,-,-,-,0.1,79.31,76.65,0.88,99.51,99.75,98.71,99.51,98.81,99.51,98.76,99.51,99.72,97.8,0.0,0.0,0.0,92.14,82.21,80.89,91.88,78.08,92.14,91.96,95.6,63.02,0.0,0.0,0.0,90.97,79.52,77.37,90.76,76.02,90.97,90.85,94.94,58.36,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,fl,-,-,-,0.2,79.7,77.45,0.34,99.69,99.81,99.26,99.69,99.18,99.69,99.22,99.69,99.82,98.61,0.0,0.0,0.0,91.83,81.46,79.45,92.03,80.28,91.83,91.88,95.39,64.02,0.0,0.0,0.0,90.97,80.08,77.58,91.17,77.78,90.97,91.01,94.91,59.99,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,fl,-,-,-,0.5,79.53,77.24,0.55,99.57,99.77,98.93,99.57,98.91,99.57,98.92,99.57,99.76,98.07,0.0,0.0,0.0,92.08,82.86,80.39,91.92,78.83,92.08,91.98,95.55,63.51,0.0,0.0,0.0,91.08,80.88,77.71,91.01,76.93,91.08,91.02,94.99,59.49,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,fl,-,-,-,1.0,78.71,76.37,0.39,99.41,99.67,98.59,99.41,98.43,99.41,98.51,99.41,99.67,97.35,0.0,0.0,0.0,91.9,82.13,80.11,91.6,77.52,91.9,91.73,95.47,61.96,0.0,0.0,0.0,91.08,79.95,77.88,90.68,75.1,91.08,90.85,95.01,57.72,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,fl,-,-,-,2.0,79.29,77.02,0.52,99.43,99.76,98.56,99.43,98.56,99.43,98.56,99.43,99.68,97.45,0.0,0.0,0.0,91.48,82.56,78.5,91.89,80.51,91.48,91.63,95.18,63.4,0.0,0.0,0.0,90.44,79.11,76.1,90.98,78.34,90.44,90.66,94.58,59.47,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,fl,-,-,-,5.0,79.32,76.55,0.93,99.25,99.67,98.1,99.25,98.12,99.25,98.11,99.25,99.58,96.64,0.0,0.0,0.0,91.23,82.66,77.75,91.93,81.41,91.23,91.51,95.01,63.62,0.0,0.0,0.0,90.04,79.49,75.1,90.82,78.48,90.04,90.36,94.33,58.77,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.1,0.1,77.84,74.17,1.05,99.14,99.67,99.27,99.15,96.39,99.14,97.76,99.13,99.52,96.0,0.0,0.0,0.0,91.97,81.58,80.86,91.38,75.54,91.97,91.58,95.53,60.16,0.0,0.0,0.0,90.91,77.85,78.03,90.04,71.53,90.91,90.32,94.96,53.37,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.1,0.2,77.83,74.7,1.58,99.38,99.75,99.54,99.38,97.32,99.38,98.39,99.37,99.65,97.13,0.0,0.0,0.0,91.86,79.91,80.51,91.39,75.91,91.86,91.53,95.46,60.19,0.0,0.0,0.0,90.36,77.44,75.88,90.04,73.85,90.36,90.16,94.6,54.8,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.1,0.5,78.0,75.18,1.23,98.92,99.64,99.15,98.93,95.39,98.92,97.17,98.9,99.4,94.94,0.0,0.0,0.0,91.78,80.19,80.33,91.46,76.47,91.78,91.52,95.41,60.59,0.0,0.0,0.0,90.63,77.66,76.65,90.25,74.12,90.63,90.39,94.76,55.61,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.1,1.0,75.99,73.44,2.33,99.7,99.92,99.77,99.7,98.71,99.7,99.23,99.7,99.83,98.63,0.0,0.0,0.0,91.36,79.78,79.15,90.68,73.67,91.36,90.91,95.2,56.77,0.0,0.0,0.0,90.91,78.85,78.26,89.89,70.43,90.91,90.17,94.98,51.91,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.1,2.0,79.03,74.59,2.85,99.53,99.92,99.61,99.53,98.03,99.53,98.8,99.53,99.74,97.86,0.0,0.0,0.0,92.14,81.8,81.02,91.81,77.59,92.14,91.9,95.61,62.44,0.0,0.0,0.0,90.47,79.76,76.21,90.04,73.48,90.47,90.19,94.68,54.5,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.1,5.0,77.24,75.68,2.26,99.78,99.95,99.81,99.78,99.06,99.78,99.43,99.78,99.87,98.98,0.0,0.0,0.0,91.75,81.03,80.33,91.17,74.99,91.75,91.35,95.41,59.06,0.0,0.0,0.0,91.09,78.61,78.22,90.53,73.89,91.09,90.72,95.04,56.32,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.25,0.1,78.14,75.6,0.86,99.69,99.9,99.62,99.69,98.81,99.69,99.21,99.69,99.82,98.59,0.0,0.0,0.0,91.61,80.99,79.43,91.42,77.23,91.61,91.47,95.3,60.99,0.0,0.0,0.0,90.44,79.12,76.01,90.36,75.35,90.44,90.38,94.63,56.57,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.25,0.2,79.13,76.4,2.56,99.54,99.87,99.49,99.54,98.2,99.54,98.83,99.54,99.74,97.92,0.0,0.0,0.0,91.83,82.12,79.78,91.77,78.69,91.83,91.77,95.41,62.85,0.0,0.0,0.0,90.8,80.07,76.92,90.74,76.29,90.8,90.72,94.83,57.97,0.0,0.0,0.0
