data_name,num_classes,data_type,label_col,variant,sampling_modifiedRS_rho,sampling_weightedRS_percentage,loss,wce_alpha,fl_gamma,pl_seed,val_f1_macro,test_f1_macro,test_f1_per_label_0,test_f1_per_label_1,test_f1_per_label_2,test_f1_per_label_3,test_f1_per_label_4,test_accuracy,test_precision_macro,test_precision_weighted,test_recall_macro,test_recall_weighted,test_auprc,mlflow_run_id
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.9,2.0,21,0.7946538925170898,0.7048150300979614,0.9572490453720093,0.4523809552192688,0,0,0,0.9206896424293518,0.6852421164512634,0.9303788542747498,0.7309740781784058,0.9206896424293518,0.62999027967453,53ef7d25b587488694e5515b97c394bb
bretschneider-th-main,2,bin,label,wce,-,-,Loss.Weighted_CE_Loss,0.936,-,7,0.8074880838394165,0.7105903625488281,0.9530956745147705,0.4680851101875305,0,0,0,0.9137930870056152,0.6786420941352844,0.9339777231216431,0.7650689482688904,0.9137930870056152,0.6813461780548096,ccce7f5e9f264148961a521add2b95b2
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.936,0.2,21,0.7853306531906128,0.706579327583313,0.945868968963623,0.4672897160053253,0,0,0,0.9017241597175598,0.666806697845459,0.9369617700576782,0.7964013814926147,0.9017241597175598,0.7003045082092285,b9a97dc883fa40138e793c6fb4f40652
bretschneider-th-main,2,bin,label,wce,-,-,Loss.Weighted_CE_Loss,0.936,-,21,0.8113702535629272,0.7252874374389648,0.9559512734413147,0.49462366104125977,0,0,0,0.9189655184745789,0.6919983625411987,0.9373944401741028,0.7804240584373474,0.9189655184745789,0.6843650937080383,acfd494fb3e3447da7362bcfbd65eb66
bretschneider-th-main,2,bin,label,baseline,-,-,Loss.CE_Loss,-,-,0,0.7663396596908569,0.6838712692260742,0.9574861526489258,0.41025641560554504,0,0,0,0.9206896424293518,0.6756414175033569,0.9246262311935425,0.6931959390640259,0.9206896424293518,0.632693350315094,e799aa2347dc481e928805950a028b2a
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.99,5.0,21,0.6849339008331299,0.6146044731140137,0.8843813538551331,0.3448275923728943,0,0,0,0.8034482598304749,0.6015883684158325,0.9353828430175781,0.8068786859512329,0.8034482598304749,0.6581287980079651,7b65afb9523f4e5d94c1b07704a2e196
bretschneider-th-main,2,bin,label,wce,-,-,Loss.Weighted_CE_Loss,0.9,-,21,0.8155529499053955,0.7237018346786499,0.9590316414833069,0.4883720874786377,0,0,0,0.9241379499435425,0.699219822883606,0.9353371858596802,0.7580010890960693,0.9241379499435425,0.647735059261322,f45c85819a7c47928d8609bfca2f88cd
bretschneider-th-main,2,bin,label,wce,-,-,Loss.Weighted_CE_Loss,0.99,-,42,0.7625643610954285,0.6885181069374084,0.9430739879608154,0.43396225571632385,0,0,0,0.8965517282485962,0.6529680490493774,0.9318217635154724,0.7684535384178162,0.8965517282485962,0.6539317965507507,249cbc8c7fc44f7bb25e040a3c466450
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.1,2.0,42,0.4835262596607208,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.5926493406295776,60e8481df0384370bd80f1b75be357a1
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.75,5.0,0,0.7986111044883728,0.6680105924606323,0.9576427340507507,0.37837839126586914,0,0,0,0.9206896424293518,0.6680105924606323,0.9206896424293518,0.6680105924606323,0.9206896424293518,0.6327730417251587,c4d6c282478e4cb496cc63e22e77dae9
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.99,0.5,21,0.7203550934791565,0.6568740010261536,0.9165849089622498,0.39716312289237976,0,0,0,0.8534482717514038,0.6251616477966309,0.935680627822876,0.8083968162536621,0.8534483313560486,0.739499568939209,230f4a654e9349a1bbf9a9269babdbca
bretschneider-th-main,2,bin,label,fl,-,-,Loss.Focal_Loss,-,2.0,0,0.7637902498245239,0.6591958403587341,0.9547553062438965,0.3636363744735718,0,0,0,0.915517270565033,0.6537036895751953,0.9186590909957886,0.6652481555938721,0.9155172109603882,0.6512081027030945,2419c8c2ba7d46c1862de6822ed43462
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.99,0.5,42,0.775383710861206,0.7133996486663818,0.944656491279602,0.4821428656578064,0,0,0,0.8999999761581421,0.6700990200042725,0.9406335949897766,0.8206659555435181,0.8999999761581421,0.6652694940567017,6924f5f531c141abbc1bd10652b96c7e
bretschneider-th-main,2,bin,label,wce,-,-,Loss.Weighted_CE_Loss,0.25,-,0,0.4835262596607208,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.5680251717567444,9ea72bd33c7545019f2efe1bacf5d1f3
bretschneider-th-main,2,bin,label,sampling_modifiedRS_oversampling,1.0,-,Loss.CE_Loss,-,-,0,0.799357533454895,0.7369773387908936,0.9578256607055664,0.5161290168762207,0,0,0,0.9224137663841248,0.7018811106681824,0.9403202533721924,0.7948583364486694,0.9224138259887695,0.6891833543777466,29d5eb5aa9ee433db0f731e81c450ed7
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.9,5.0,42,0.7993773818016052,0.7105903625488281,0.9530956745147705,0.4680851101875305,0,0,0,0.9137930870056152,0.6786420941352844,0.9339777231216431,0.7650689482688904,0.9137930870056152,0.6519582271575928,d7da2578c2a24c1da120b04415a05b65
bretschneider-th-main,2,bin,label,sampling_weightedRS,-,0.5,Loss.CE_Loss,-,-,21,0.811837911605835,0.7112991809844971,0.9591836929321289,0.46341463923454285,0,0,0,0.9241379499435425,0.6942886710166931,0.9316431879997253,0.732815682888031,0.9241378903388977,0.6393226385116577,8fad3f54ae2b493d9ab9e6e26c687374
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.75,0.1,21,0.7992998361587524,0.7166585326194763,0.9550561904907227,0.47826087474823,0,0,0,0.9172413945198059,0.6857143044471741,0.9349753856658936,0.7669105529785156,0.9172413945198059,0.6642659902572632,ccf81c808dd74a0298a142e7f8fbec0e
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.99,0.2,21,0.809533953666687,0.7225005626678467,0.9497630596160889,0.4952380955219269,0,0,0,0.9086207151412964,0.6804342865943909,0.9404845237731934,0.8126773238182068,0.9086206555366516,0.7098836302757263,55542c5d94b947a89802c0893c1941d4
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.95,5.0,42,0.7878922820091248,0.7102117538452148,0.9510357975959778,0.4693877696990967,0,0,0,0.9103448390960693,0.6750370860099792,0.9350059032440186,0.7758200168609619,0.9103447794914246,0.6554297208786011,916eb49746a84be9ae1f11c2f1bed509
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.1,2.0,21,0.4835262596607208,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.568423867225647,726d6401797447c9afb3070482bee90d
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.95,0.2,21,0.7742558717727661,0.7169718742370605,0.9424183964729309,0.49152541160583496,0,0,0,0.8965517282485962,0.6709963083267212,0.9440370798110962,0.8440097570419312,0.8965517282485962,0.7108438014984131,bdb13ec1f2b44574bcc79dfca76fd6e6
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.95,0.5,42,0.7735775709152222,0.7358404397964478,0.9462571740150452,0.5254237055778503,0,0,0,0.9034482836723328,0.6853460073471069,0.9493645429611206,0.8728784322738647,0.9034482836723328,0.7044358253479004,0632ced38d23401b9a32c0d4cb374fbb
bretschneider-th-main,2,bin,label,wce,-,-,Loss.Weighted_CE_Loss,0.75,-,0,0.7769129276275635,0.6912037134170532,0.9574074149131775,0.42500001192092896,0,0,0,0.9206896424293518,0.679052472114563,0.9265593886375427,0.7057886719703674,0.9206896424293518,0.6238621473312378,5d9b296de56c411eb460ddabc642b117
bretschneider-th-main,2,bin,label,fl,-,-,Loss.Focal_Loss,-,5.0,42,0.7990559339523315,0.708024263381958,0.9582172632217407,0.45783132314682007,0,0,0,0.9224137663841248,0.689667820930481,0.930998682975769,0.731894850730896,0.9224137663841248,0.6353327631950378,f948f9844e094ae286951ecb06dbca4e
bretschneider-th-main,2,bin,label,sampling_weightedRS_oversampling,-,1.0,Loss.CE_Loss,-,-,42,0.8166254758834839,0.70462965965271,0.9592592716217041,0.44999998807907104,0,0,0,0.9241379499435425,0.6916114687919617,0.9297863245010376,0.7202229499816895,0.9241378903388977,0.6292706727981567,84dff6770ff54855999cc11ab3aa58a4
bretschneider-th-main,2,bin,label,sampling_modifiedRS_oversampling,7.5,-,Loss.CE_Loss,-,-,21,0.7946538925170898,0.70136958360672,0.958294689655304,0.4444444477558136,0,0,0,0.9224137663841248,0.6868215799331665,0.9291175603866577,0.7193021774291992,0.9224137663841248,0.6830132603645325,d162acf3631244c6948c5d0d01b6e7a7
bretschneider-th-main,2,bin,label,fl,-,-,Loss.Focal_Loss,-,0.1,0,0.7506674528121948,0.6615521907806396,0.9527339935302734,0.37037035822868347,0,0,0,0.9120689630508423,0.6499321460723877,0.9195281863212585,0.6759991645812988,0.9120690226554871,0.5958375334739685,dfcfe7b0d35f4748a86fe9721363285c
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.1,5.0,0,0.4835262596607208,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.5519621968269348,6220773140d3423e88008ea915fb219b
bretschneider-th-main,2,bin,label,wfl,-,-,Loss.Weighted_Focal_Loss,0.25,5.0,0,0.4835262596607208,0.4835262596607208,0.9670525193214417,0.0,0,0,0,0.9362068772315979,0.46810343861579895,0.8764833211898804,0.5,0.9362068772315979,0.5885578393936157,7bdcf3c7b9fc4301b8059efaa354c73c
bretschneider-th-main,2,bin,label,sampling_weightedRS_oversampling,-,2.0,Loss.CE_Loss,-,-,0,0.791321873664856,0.7166585326194763,0.9550561904907227,0.47826087474823,0,0,0,0.9172413945198059,0.6857143044471741,0.9349753856658936,0.7669105529785156,0.9172413945198059,0.6623104214668274,c661cf21e0a84b85b7ade528dc4f10c4
